"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",잠일병설유치원,서울특별시 송파구 올림픽로 95,서울특별시 송파구 잠실2동 19-1,37.51473995,127.0816351,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20
"유치원",제일무궁화유치원,서울특별시 송파구 동남로16길 3,서울특별시 송파구 가락2동 193-9,37.4947364657,127.1309801,서울특별시 송파구청,송파경찰서,Y,1,8~10,2020-02-20
"유치원",햇빛유치원,서울특별시 송파구 올림픽로 419,서울특별시 송파구 잠실4동 20-52,37.520487,127.114124,서울특별시 송파구청,송파경찰서,Y,1,6,2020-02-20
"유치원",혜림유치원,서울특별시 송파구 문정로13길 13,서울특별시 송파구 가락2동 186-8,37.4943352586,127.135206,서울특별시 송파구청,송파경찰서,Y,2,8,2020-02-20
"어린이집",가락본동어린이집,서울특별시 송파구 송이로17길 46,서울특별시 송파구 가락본동 16,37.5010035386,127.1246281,서울특별시 송파구청,송파경찰서,Y,1,6~8,2020-02-20
"어린이집",가원어린이집,서울특별시 송파구 오금로57길 22,서울특별시 송파구 거여1동 178-123,37.4955385,127.1436758,서울특별시 송파구청,송파경찰서,Y,1,6~7,2020-02-20
"어린이집",거여어린이집,서울특별시 송파구 오금로 475,서울특별시 송파구 거여1동 20-7,37.4945327,127.142155,서울특별시 송파구청,송파경찰서,Y,1,7~9,2020-02-20
"어린이집",금륜어린이집,서울특별시 송파구 거마로24길 8-6,서울특별시 송파구 마천2동 44-7,37.4994528,127.148035,서울특별시 송파구청,송파경찰서,Y,2,6~8,2020-02-20
"어린이집",뉴한가람어린이집,서울특별시 송파구 성내천로 162,서울특별시 송파구 마천2동 38,37.4996279,127.1463491,서울특별시 송파구청,송파경찰서,Y,1,8,2020-02-20
"어린이집",마천어린이집,서울특별시 송파구 마천로61다길 28-7,서울특별시 송파구 마천1동 183-56,37.4958073571,127.1516672742,서울특별시 송파구청,송파경찰서,Y,1,5~12,2020-02-20
"어린이집",버들어린이집,서울특별시 송파구 충민로6길 10,서울특별시 송파구 장지동 291-1,37.4813000826,127.131429,서울특별시 송파구청,송파경찰서,Y,1,10~30,2020-02-20
"어린이집",사랑어린이집,서울특별시 송파구 토성로19길 35-1,서울특별시 송파구 풍납2동 503-1,37.5315061362,127.1193467,서울특별시 송파구청,송파경찰서,Y,2,6~9,2020-02-20
"어린이집",산성어린이집,서울특별시 송파구 마천로41길 12,서울특별시 송파구 마천2동 127-1,37.49700767,127.148677,서울특별시 송파구청,송파경찰서,Y,1,7~10,2020-02-20
"어린이집",석촌호수어린이집,서울특별시 송파구 석촌호수로18길 11-5,서울특별시 송파구 석촌동 156-5번지,37.5061001472,127.1014705,서울특별시 송파구청,송파경찰서,Y,1,6,2020-02-20
"어린이집",송파제일어린이집,서울특별시 송파구 가락로23길 9,서울특별시 송파구 송파1동 106-9,37.5036541178,127.1122247,서울특별시 송파구청,송파경찰서,Y,2,5,2020-02-20
"어린이집",아산병원어린이집,서울특별시 송파구 강동대로 13,서울특별시 송파구 풍납2동 388,37.5296008620,127.1106815270,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20
"어린이집",열매어린이집,서울특별시 송파구 올림픽로47길 9,서울특별시 송파구 풍납2동 401-1,37.5274169166,127.1180408616,서울특별시 송파구청,송파경찰서,Y,1,6,2020-02-20
"어린이집",예랑어린이집,서울특별시 송파구 백제고분로36가길 21,서울특별시 송파구 석촌동 150-11,37.5044991364,127.102431,서울특별시 송파구청,송파경찰서,Y,2,5~6,2020-02-20
"어린이집",오금어린이집,서울특별시 송파구 마천로27길 4,서울특별시 송파구 오금동 114-31,37.502546,127.140539,서울특별시 송파구청,송파경찰서,Y,1,10,2020-02-20
"어린이집",잠실어린이집,서울특별시 송파구 올림픽로37길 121,서울특별시 송파구 잠실4동 17,37.52171705,127.1048011,서울특별시 송파구청,송파경찰서,Y,1,11~25,2020-02-20
"어린이집",주주어린이집,서울특별시 송파구 삼전로7길 22,서울특별시 송파구 잠실본동 236-17,37.5058262,127.0864116891,서울특별시 송파구청,송파경찰서,Y,1,5~10,2020-02-20
"어린이집",천마어린이집,서울특별시 송파구 성내천로 315,서울특별시 송파구 마천1동 211-86,37.492714,127.156427,서울특별시 송파구청,송파경찰서,Y,1,22,2020-02-20
"어린이집",천사어린이집,서울특별시 송파구 거마로24길 11,서울특별시 송파구 마천2동 93-5,37.4993137404,127.1490959483,서울특별시 송파구청,송파경찰서,Y,1,6~8,2020-02-20
"어린이집",풍납어린이집,서울특별시 송파구 토성로 60,서울특별시 송파구 풍납2동 403-4,37.5288075,127.116554,서울특별시 송파구청,송파경찰서,Y,1,15~25,2020-02-20
"어린이집",풍성어린이집,서울특별시 송파구 풍성로25길 21-3,서울특별시 송파구 풍납1동 485-14,37.535373,127.1204235,서울특별시 송파구청,송파경찰서,Y,1,6~10,2020-02-20
"어린이집",행복한어린이집,서울특별시 송파구 백제고분로42길 5,서울특별시 송파구 송파1동 113-2,37.5059305972,127.109705,서울특별시 송파구청,송파경찰서,Y,1,9,2020-02-20
"특수학교",한국육영학교,서울특별시 송파구 충민로6길 15,서울특별시 송파구 장지동 45,37.4820482,127.1325048307,서울특별시 송파구청,송파경찰서,Y,1,8~12,2020-02-20
"초등학교",위례별초등학교,서울특별시 송파구 위례광장로 243,서울특별시 송파구 위례동 886,37.47908578,127.1450399,서울특별시 송파구청,송파경찰서,Y,2,20~30,2020-02-20
"초등학교",잠신초등학교,서울특별시 송파구 잠실로 32,서울특별시 송파구 잠실2동 22-10,37.5141325,127.0879195,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20
"유치원",티움유치원,서울특별시 송파구 송파대로36길 32-6,서울특별시 송파구 송파2동 180-18,37.5011031470,127.115237,서울특별시 송파구청,송파경찰서,Y,1,4~10,2020-02-20
"어린이집",예일어린이집,서울특별시 송파구 백제고분로20길 16,서울특별시 송파구 잠실본동 331,37.50342765,127.0857213,서울특별시 송파구청,송파경찰서,Y,1,4,2020-02-20
