"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",성신유치원,서울특별시 성북구 보문로34다길 2,서울특별시 성북구 돈암동 173-1,37.59165365,127.0221474,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",길음성가어린이집,서울특별시 성북구 길음로9길 50,서울특별시 성북구 길음동 1286,37.60269641,127.0209503,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,10,2021-09-09
"어린이집",아랑어린이집,서울특별시 성북구 종암로19다길 4,서울특별시 성북구 종암동 78-78,37.5997846,127.0290212,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,12,2021-09-09
"어린이집",연꽃어린이집,서울특별시 성북구 서경로 108,서울특별시 성북구 정릉동 266-441,37.6124264,127.0134264,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",영광어린이집,서울특별시 성북구 오패산로10길 27,서울특별시 성북구 하월곡동 222-7,37.6056621,127.0383055,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,12,2021-09-09
"어린이집",한빛어린이집,서울특별시 성북구 성북로 37,서울특별시 성북구 성북동1가 117-1,37.5910096,127.0032284,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,5.8,2021-09-09
"어린이집",돈암감리교회어린이집,서울특별시 성북구 아리랑로4길 45,서울특별시 성북구 동선동5가 70-35,37.59572686,127.017875,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,8,2021-09-09
"어린이집",가람어린이집,서울특별시 성북구 흥천사길 49-23,서울특별시 성북구 돈암동 593,37.5983496,127.0074133,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",은행나무어린이집,서울특별시 성북구 삼양로9길 14-17,서울특별시 성북구 길음동 1176,37.6091192,127.0218298,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,4,2021-09-09
"어린이집",종암중앙어린이집,서울특별시 성북구 종암로19길 18,서울특별시 성북구 종암동 70-110,37.5987021,127.033713,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"어린이집",성북생명숲어린이집,서울특별시 성북구 서경로 173,서울특별시 성북구 정릉동 239-2,37.61603256,127.0091835,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",이화어린이집,서울특별시 성북구 솔샘로5길 7,서울특별시 성북구 정릉동 692-21,37.60917216,127.0046166,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",초원어린이집,서울특별시 성북구 월곡로5길 39,서울특별시 성북구 종암동 3-704,37.59817287,127.0371676,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"어린이집",느티나무어린이집,서울특별시 성북구 흥천사길 29,서울특별시 성북구 돈암동 595,37.59796095,127.0081186,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",도담어린이집,서울특별시 성북구 장위로20길 17-7,서울특별시 성북구 장위동 233-333,37.6131154,127.0435012,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,4,2021-09-09
"어린이집",소리어린이집,서울특별시 성북구 오패산로 98-12,서울특별시 성북구 하월곡동 77-214,37.61121979,127.0358485,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"어린이집",고려대학교어린이집,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 산1-92,37.58870342,127.0316981,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",길음빛어린이집,서울특별시 성북구 길음로 92,서울특별시 성북구 길음동 1281-7,37.6104727,127.0194766,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"어린이집",장위어린이집,서울특별시 성북구 장월로6길 28,서울특별시 성북구 장위동 258-18,37.609245,127.0489291,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"어린이집",하은어린이집,서울특별시 성북구 돌곶이로 52-9,서울특별시 성북구 석관동 300-18,37.60889216,127.0598976,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
